Wavelength (nm),Air_n,Air_k,Cu_n,Cu_k,SiO2_n,SiO2_k,Zn0.16_n,Zn0.16_k
688.0,1.0002759197459439,0.0,0.21366666666666667,4.037066666666667,1.4555945736434108,0.0,2.6145819120890508,1.6398964128491975
689.0,1.0002759100560261,0.0,0.21344444444444444,4.047244444444445,1.4555705426356589,0.0,2.6173647362671515,1.6414338385475928
690.0,1.0002759003661081,0.0,0.21322222222222223,4.057422222222222,1.455546511627907,0.0,2.620147560445252,1.6429712642459882
691.0,1.0002758906761904,0.0,0.213,4.0676,1.455522480620155,0.0,2.622930384623353,1.6445086899443835
692.0,1.0002758809862726,0.0,0.21277777777777776,4.0777777777777775,1.455498449612403,0.0,2.625713904673052,1.646045048370335
693.0,1.0002758712963549,0.0,0.21255555555555555,4.087955555555555,1.455474418604651,0.0,2.6284997162964108,1.6475778921630946
694.0,1.0002758616064371,0.0,0.21233333333333332,4.098133333333333,1.4554503875968992,0.0,2.631285527919769,1.6491107359558541
695.0,1.0002758519165191,0.0,0.2121111111111111,4.108311111111111,1.4554263565891472,0.0,2.634071339543127,1.6506435797486136
696.0,1.0002758422266014,0.0,0.21188888888888888,4.118488888888889,1.4554023255813953,0.0,2.636857151166485,1.6521764235413732
697.0,1.0002758325366836,0.0,0.21166666666666667,4.128666666666667,1.4553782945736433,0.0,2.639643641306712,1.653708334600843
698.0,1.000275823330185,0.0,0.21144444444444443,4.1388444444444445,1.4553542635658914,0.0,2.6424326406852083,1.6552367962986647
699.0,1.0002758142445412,0.0,0.21122222222222223,4.149022222222222,1.4553302325581394,0.0,2.645221640063704,1.6567652579964862
700.0,1.0002758051588974,0.0,0.211,4.1592,1.4553062015503875,0.0,2.6480106394422003,1.6582937196943077
701.0,1.0002757960732536,0.0,0.21077777777777776,4.169377777777778,1.4552821705426355,0.0,2.650799638820696,1.6598221813921292
702.0,1.0002757869876095,0.0,0.21055555555555555,4.179555555555556,1.4552581395348836,0.0,2.6535892525989624,1.661349836690252
703.0,1.0002757779019658,0.0,0.21033333333333332,4.189733333333334,1.4552341085271316,0.0,2.6563814391776623,1.662874115187806
704.0,1.000275768816322,0.0,0.2101111111111111,4.199911111111112,1.4552100775193797,0.0,2.6591736257563623,1.6643983936853597
705.0,1.0002757597306782,0.0,0.21029126213592234,4.209466019417476,1.4551860465116278,0.0,2.6619658123350622,1.6659226721829135
706.0,1.0002757506450344,0.0,0.210873786407767,4.218398058252427,1.4551620155038758,0.0,2.664757998913762,1.6674469506804672
707.0,1.0002757415593906,0.0,0.21145631067961165,4.227330097087378,1.455140831043956,0.0,2.667529648571009,1.6689812395379677
708.0,1.0002757324737466,0.0,0.2120388349514563,4.23626213592233,1.455122493131868,0.0,2.6702029122095836,1.670563484924048
709.0,1.0002757233881028,0.0,0.21262135922330097,4.245194174757281,1.45510415521978,0.0,2.6728761758481587,1.6721457303101284
710.0,1.000275714302459,0.0,0.21320388349514563,4.254126213592233,1.4550858173076922,0.0,2.6755494394867334,1.673727975696209
711.0,1.0002757052168152,0.0,0.2137864077669903,4.263058252427185,1.4550674793956044,0.0,2.678222703125308,1.6753102210822892
712.0,1.0002756962421246,0.0,0.21436893203883495,4.271990291262136,1.4550491414835165,0.0,2.680887120470192,1.6768963273055408
713.0,1.000275687711248,0.0,0.2149514563106796,4.280922330097088,1.4550308035714286,0.0,2.6835024174375706,1.6785038714084237
714.0,1.0002756791803713,0.0,0.21553398058252426,4.289854368932039,1.4550124656593406,0.0,2.6861177144049497,1.6801114155113064
715.0,1.0002756706494946,0.0,0.21611650485436892,4.298786407766991,1.4549941277472527,0.0,2.688733011372329,1.6817189596141893
716.0,1.0002756621186177,0.0,0.21669902912621358,4.307718446601942,1.4549757898351647,0.0,2.6913483083397076,1.6833265037170722
717.0,1.000275653587741,0.0,0.21728155339805824,4.3166504854368934,1.4549574519230768,0.0,2.69396402770673,1.6849335990203342
718.0,1.0002756450568644,0.0,0.2178640776699029,4.325582524271844,1.4549391140109889,0.0,2.696582511874313,1.6865377567230002
719.0,1.0002756365259877,0.0,0.21844660194174756,4.334514563106796,1.4549207760989011,0.0,2.699200996041896,1.6881419144256664
720.0,1.000275627995111,0.0,0.21902912621359222,4.343446601941747,1.4549024381868132,0.0,2.701819480209479,1.6897460721283326
721.0,1.0002756194642342,0.0,0.21961165048543688,4.352378640776699,1.4548841002747253,0.0,2.7044379643770617,1.6913502298309986
722.0,1.0002756109333575,0.0,0.22019417475728154,4.36131067961165,1.4548657623626373,0.0,2.707056806886582,1.692953984297066
723.0,1.0002756024024808,0.0,0.2207766990291262,4.370242718446602,1.4548474244505494,0.0,2.709678477732132,1.6945545560806687
724.0,1.0002755938716041,0.0,0.22135922330097085,4.379174757281554,1.4548290865384614,0.0,2.712300148577682,1.6961551278642715
725.0,1.0002755853407275,0.0,0.2219417475728155,4.388106796116505,1.4548107486263735,0.0,2.7149218194232323,1.6977556996478742
726.0,1.0002755768098506,0.0,0.22252427184466017,4.397038834951457,1.4547924107142856,0.0,2.7175434902687825,1.699356271431477
727.0,1.0002755685851341,0.0,0.22310679611650486,4.405970873786408,1.4547740728021978,0.0,2.7201654187612547,1.7009565304461283
728.0,1.0002755605645246,0.0,0.22368932038834952,4.4149029126213595,1.45475573489011,0.0,2.72278987892922,1.7025537161483482
729.0,1.000275552543915,0.0,0.22427184466019418,4.4238349514563104,1.454737396978022,0.0,2.7254143390971857,1.704150901850568
730.0,1.0002755445233054,0.0,0.22485436893203883,4.432766990291262,1.454719059065934,0.0,2.728038799265151,1.705748087552788
731.0,1.0002755365026959,0.0,0.2254368932038835,4.441699029126213,1.454700721153846,0.0,2.7306632594331166,1.7073452732550078
732.0,1.0002755284820863,0.0,0.22601941747572815,4.450631067961165,1.4546823832417581,0.0,2.733287935600628,1.7089422285577123
733.0,1.0002755204614768,0.0,0.2266019417475728,4.459563106796116,1.4546640453296702,0.0,2.7359153837687846,1.7105362270597282
734.0,1.000275512440867,0.0,0.22718446601941747,4.468495145631068,1.4546457074175825,0.0,2.738542831936941,1.712130225561744
735.0,1.0002755044202576,0.0,0.22776699029126213,4.47742718446602,1.4546273695054945,0.0,2.7411702801050977,1.7137242240637598
736.0,1.000275496399648,0.0,0.2283495145631068,4.486359223300971,1.4546090315934066,0.0,2.7437977282732544,1.7153182225657757
737.0,1.0002754883790383,0.0,0.22893203883495145,4.495291262135923,1.4545906936813187,0.0,2.7464253220418797,1.7169120338671893
738.0,1.0002754803584288,0.0,0.2295145631067961,4.504223300970874,1.4545723557692307,0.0,2.749055559010215,1.7185024467689758
739.0,1.0002754723378193,0.0,0.23009708737864076,4.5131553398058255,1.4545540178571428,0.0,2.75168579597855,1.720092859670762
740.0,1.0002754643172096,0.0,0.23067961165048542,4.5220873786407765,1.4545356799450548,0.0,2.754316032946885,1.7216832725725486
741.0,1.0002754562966,0.0,0.23126213592233008,4.531019417475728,1.454517342032967,0.0,2.7569462699152205,1.7232736854743351
742.0,1.000275448746155,0.0,0.23184466019417474,4.539951456310679,1.4544990041208792,0.0,2.7595766028681608,1.7248639959644079
743.0,1.0002754411957095,0.0,0.2324271844660194,4.548883495145631,1.4544806662087912,0.0,2.762209827312149,1.7264512213498149
744.0,1.0002754336452644,0.0,0.23300970873786406,4.557815533980582,1.4544623282967033,0.0,2.764843051756137,1.7280384467352221
745.0,1.0002754260948192,0.0,0.23359223300970872,4.566747572815534,1.4544439903846154,0.0,2.7674762762001253,1.7296256721206291
746.0,1.000275418544374,0.0,0.2341747572815534,4.575679611650486,1.4544256524725274,0.0,2.7701095006441134,1.7312128975060364
747.0,1.0002754109939287,0.0,0.23475728155339803,4.584611650485437,1.4544073145604395,0.0,2.7727427586938855,1.7328000868958264
748.0,1.0002754034434835,0.0,0.23533980582524272,4.593543689320389,1.4543889766483515,0.0,2.7753787724625907,1.7343843245972175
749.0,1.0002753958930384,0.0,0.23592233009708738,4.60247572815534,1.4543706387362636,0.0,2.7780147862312954,1.7359685622986087
750.0,1.0002753883425932,0.0,0.23650485436893204,4.6114077669902915,1.4543523008241759,0.0,2.7806508,1.7375528
751.0,1.0002753807921478,0.0,0.2370873786407767,4.6203398058252425,1.454333962912088,0.0,2.7832868137687052,1.7391370377013913
752.0,1.0002753732417027,0.0,0.23766990291262136,4.629271844660194,1.454315625,0.0,2.78592282753741,1.7407212754027825
753.0,1.0002753656912575,0.0,0.23825242718446601,4.638203883495145,1.454297287087912,0.0,2.7885614101066123,1.7423021539035235
754.0,1.0002753581408124,0.0,0.23883495145631067,4.647135922330097,1.4542789491758241,0.0,2.7912000134754824,1.743883005204698
755.0,1.000275350590367,0.0,0.23941747572815533,4.656067961165048,1.4542606112637362,0.0,2.793838616844353,1.7454638565058724
756.0,1.0002753432134972,0.0,0.24,4.665,1.4542422733516482,0.0,2.7964772202132235,1.747044707807047
757.0,1.0002753360969903,0.0,0.24030721966205837,4.672910906298003,1.4542239354395603,0.0,2.799115823582094,1.7486255591082214
758.0,1.0002753289804835,0.0,0.24061443932411675,4.680821812596006,1.4542055975274726,0.0,2.8017573304410823,1.7502033125023282
759.0,1.0002753218639766,0.0,0.2409216589861751,4.688732718894009,1.4541872596153846,0.0,2.8043989212839393,1.751780976289028
760.0,1.00027531474747,0.0,0.24122887864823347,4.696643625192013,1.4541689217032967,0.0,2.8070405121267963,1.753358640075728
761.0,1.000275307630963,0.0,0.24153609831029185,4.7045545314900155,1.4541505837912088,0.0,2.8096821029696533,1.754936303862428
762.0,1.000275300514456,0.0,0.24184331797235023,4.712465437788018,1.4541322458791208,0.0,2.8123236938125102,1.7565139676491277
763.0,1.0002752933979493,0.0,0.2421505376344086,4.720376344086022,1.4541139079670329,0.0,2.8149677499557777,1.7580887877354545
764.0,1.0002752862814424,0.0,0.24245775729646696,4.7282872503840245,1.454095570054945,0.0,2.817611930925005,1.7596634638362338
765.0,1.0002752791649356,0.0,0.24276497695852534,4.736198156682027,1.454077232142857,0.0,2.8202561118942326,1.761238139937013
766.0,1.0002752720484287,0.0,0.2430721966205837,4.744109062980031,1.4540588942307693,0.0,2.8229002928634603,1.7628128160377923
767.0,1.0002752649319218,0.0,0.2433794162826421,4.752019969278034,1.4540405563186813,0.0,2.8255444738326876,1.7643874921385714
768.0,1.000275257815415,0.0,0.24368663594470044,4.759930875576037,1.4540222184065934,0.0,2.828191067602309,1.7659593842388965
769.0,1.000275250698908,0.0,0.24399385560675882,4.76784178187404,1.4540038804945055,0.0,2.8308378381717025,1.7675310723394846
770.0,1.0002752435824014,0.0,0.2443010752688172,4.775752688172043,1.4539855425824175,0.0,2.8334846087410956,1.7691027604400726
771.0,1.000275236786815,0.0,0.24460829493087557,4.783663594470046,1.4539672046703296,0.0,2.836131379310489,1.7706744485406607
772.0,1.0002752300714588,0.0,0.24491551459293395,4.791574500768049,1.4539488667582416,0.0,2.8387781498798823,1.772246136641249
773.0,1.0002752233561027,0.0,0.2452227342549923,4.799485407066052,1.4539305288461537,0.0,2.841427462369432,1.7738151004555505
774.0,1.0002752166407465,0.0,0.24552995391705068,4.807396313364055,1.453912190934066,0.0,2.8440770212112114,1.7753838002434623
775.0,1.0002752099253904,0.0,0.24583717357910906,4.815307219662058,1.453893853021978,0.0,2.8467265800529913,1.776952500031374
776.0,1.0002752032100342,0.0,0.24614439324116744,4.823218125960062,1.45387551510989,0.0,2.8493761388947707,1.7785211998192858
777.0,1.000275196494678,0.0,0.24645161290322581,4.8311290322580644,1.4538571771978022,0.0,2.8520256977365506,1.7800898996071977
778.0,1.0002751897793218,0.0,0.24675883256528416,4.839039938556067,1.4538388392857142,0.0,2.8546773882483945,1.7816557580743733
779.0,1.0002751830639658,0.0,0.24706605222734254,4.846950844854071,1.4538205013736263,0.0,2.8573293380181193,1.783221270974566
780.0,1.0002751763486095,0.0,0.24737327188940092,4.8548617511520735,1.4538021634615383,0.0,2.859981287787844,1.7847867838747589
781.0,1.0002751696332535,0.0,0.2476804915514593,4.862772657450076,1.4537838255494506,0.0,2.8626332375575685,1.7863522967749519
782.0,1.0002751629178972,0.0,0.24798771121351765,4.87068356374808,1.4537654876373627,0.0,2.8652851873272933,1.7879178096751447
783.0,1.0002751562025411,0.0,0.24829493087557603,4.878594470046083,1.4537471497252747,0.0,2.8679395674973307,1.7894810657750475
784.0,1.0002751494871849,0.0,0.2486021505376344,4.886505376344086,1.4537288118131868,0.0,2.870594306067234,1.7910439890750744
785.0,1.0002751428461136,0.0,0.24890937019969278,4.894416282642089,1.4537104739010989,0.0,2.873249044637137,1.7926069123751016
786.0,1.0002751365021822,0.0,0.24921658986175116,4.902327188940092,1.453692135989011,0.0,2.8759037832070407,1.7941698356751288
787.0,1.0002751301582506,0.0,0.2495238095238095,4.910238095238095,1.453673798076923,0.0,2.878558521776944,1.7957327589751557
788.0,1.0002751238143193,0.0,0.2498310291858679,4.918149001536098,1.453655460164835,0.0,2.8812152950972307,1.7972929684092747
789.0,1.0002751174703877,0.0,0.25013824884792624,4.926059907834101,1.4536371222527473,0.0,2.8838724235379867,1.7988527041983984
790.0,1.000275111126456,0.0,0.2504454685099846,4.933970814132104,1.4536187843406594,0.0,2.886529551978743,1.800412439987522
791.0,1.0002751047825247,0.0,0.250752688172043,4.941881720430107,1.4536004464285714,0.0,2.889186680419499,1.8019721757766458
792.0,1.000275098438593,0.0,0.25105990783410137,4.949792626728111,1.4535821085164835,0.0,2.8918438088602554,1.8035319115657695
793.0,1.0002750920946617,0.0,0.25136712749615975,4.957703533026113,1.4535637706043956,0.0,2.894502924940439,1.8050894948138276
794.0,1.00027508575073,0.0,0.2516743471582181,4.965614439324116,1.4535454326923076,0.0,2.8971624443106485,1.806646641313485
795.0,1.0002750794067985,0.0,0.2519815668202765,4.97352534562212,1.4535270947802197,0.0,2.8998219636808575,1.8082037878131425
796.0,1.0002750730628671,0.0,0.2522887864823349,4.9814362519201225,1.4535087568681317,0.0,2.902481483051067,1.8097609343127998
797.0,1.0002750667189355,0.0,0.25259600614439326,4.989347158218125,1.453490418956044,0.0,2.905141002421276,1.8113180808124572
798.0,1.0002750603750041,0.0,0.25290322580645164,4.997258064516129,1.453472081043956,0.0,2.9078026225916718,1.8128728033118995
799.0,1.0002750540310725,0.0,0.25321044546850996,5.005168970814132,1.4534537431318681,0.0,2.9104647315620467,1.8144269618113655
800.0,1.0002750478937876,0.0,0.25351766513056834,5.013079877112135,1.4534354052197802,0.0,2.913126840532422,1.8159811203108318
801.0,1.000275041894267,0.0,0.2538248847926267,5.020990783410138,1.4534170673076923,0.0,2.915788949502797,1.8175352788102979
802.0,1.0002750358947465,0.0,0.2541321044546851,5.028901689708141,1.4533987293956043,0.0,2.9184510584731718,1.8190894373097641
803.0,1.0002750298952259,0.0,0.25443932411674347,5.036812596006144,1.4533803914835164,0.0,2.9211150582245584,1.8206415467636876
804.0,1.0002750238957054,0.0,0.25474654377880185,5.044723502304147,1.4533620535714284,0.0,2.9237795570643184,1.8221931153539155
805.0,1.0002750178961848,0.0,0.2550537634408602,5.052634408602151,1.4533437156593407,0.0,2.9264440559040783,1.8237446839441436
806.0,1.0002750118966643,0.0,0.2553609831029186,5.060545314900153,1.4533253777472528,0.0,2.929108554743838,1.8252962525343714
807.0,1.0002750058971437,0.0,0.255668202764977,5.068456221198156,1.4533070398351648,0.0,2.9317730535835977,1.8268478211245993
808.0,1.0002749998976233,0.0,0.2559754224270353,5.07636712749616,1.453288701923077,0.0,2.934439396031936,1.8283972395539512
809.0,1.0002749938981026,0.0,0.2562826420890937,5.084278033794162,1.453270364010989,0.0,2.9371062858026167,1.8299460196530732
810.0,1.0002749878985822,0.0,0.25658986175115206,5.092188940092165,1.453252026098901,0.0,2.939773175573298,1.831494799752195
811.0,1.0002749818990615,0.0,0.25689708141321044,5.100099846390169,1.453233688186813,0.0,2.9424400653439786,1.833043579851317
812.0,1.000274975899541,0.0,0.2572043010752688,5.1080107526881715,1.4532153502747251,0.0,2.9451069551146594,1.834592359950439
813.0,1.0002749699000204,0.0,0.2575115207373272,5.115921658986174,1.4531970123626374,0.0,2.947775640085417,1.836139195249478
814.0,1.0002749639005,0.0,0.25781874039938557,5.123832565284178,1.4531786744505495,0.0,2.950444920256251,1.8376853857484343
815.0,1.0002749582208013,0.0,0.25812596006144395,5.131743471582181,1.4531603365384616,0.0,2.953114200427085,1.8392315762473905
816.0,1.0002749525411028,0.0,0.2584331797235023,5.139654377880184,1.4531419986263736,0.0,2.9557834805979186,1.8407777667463467
817.0,1.000274946861404,0.0,0.2587403993855607,5.147565284178187,1.4531236607142857,0.0,2.9584527607687527,1.8423239572453027
818.0,1.0002749411817053,0.0,0.259047619047619,5.15547619047619,1.4531053228021977,0.0,2.9611237877514327,1.843868109118558
819.0,1.0002749355020069,0.0,0.2593548387096774,5.163387096774193,1.4530869848901098,0.0,2.963795457790223,1.84541151050989
820.0,1.0002749298223081,0.0,0.2596620583717358,5.171298003072196,1.4530686469780218,0.0,2.966467127829013,1.8469549119012223
821.0,1.0002749241426097,0.0,0.25996927803379416,5.1792089093702,1.4530503090659341,0.0,2.9691387978678034,1.8484983132925543
822.0,1.000274918462911,0.0,0.2605077574047955,5.187464033850493,1.4530319711538462,0.0,2.9718104679065935,1.8500417146838863
823.0,1.0002749127832122,0.0,0.2610719322990127,5.195757404795486,1.4530136332417583,0.0,2.9744591991342766,1.8515927626902358
824.0,1.0002749071035137,0.0,0.2616361071932299,5.2040507757404795,1.4529952953296703,0.0,2.9770985993031984,1.853146921189702
825.0,1.000274901423815,0.0,0.2622002820874471,5.212344146685472,1.4529769574175824,0.0,2.97973799947212,1.854701079689168
826.0,1.0002748957441163,0.0,0.2627644569816643,5.220637517630465,1.4529586195054944,0.0,2.9823773996410416,1.8562552381886344
827.0,1.0002748900644178,0.0,0.2633286318758815,5.228930888575458,1.4529402815934065,0.0,2.985016799809963,1.8578093966881004
828.0,1.0002748843847191,0.0,0.26389280677009874,5.237224259520451,1.4529219436813188,0.0,2.9875217647804417,1.8594147423869738
829.0,1.000274878823974,0.0,0.2644569816643159,5.245517630465444,1.4529036057692308,0.0,2.9899665465369076,1.8610430032911824
830.0,1.0002748734416589,0.0,0.26502115655853314,5.253811001410437,1.452885267857143,0.0,2.992411328293374,1.8626712641953913
831.0,1.0002748680593438,0.0,0.2655853314527504,5.26210437235543,1.452866929945055,0.0,2.99485611004984,1.8642995250996
832.0,1.0002748626770288,0.0,0.26614950634696755,5.270397743300423,1.452848592032967,0.0,2.9973008918063058,1.8659277860038086
833.0,1.0002748572947138,0.0,0.2667136812411848,5.278691114245416,1.452830254120879,0.0,2.9997472764365756,1.8675547106901262
834.0,1.0002748519123987,0.0,0.26727785613540195,5.286984485190408,1.4528119162087911,0.0,3.0021944481057177,1.8691809792702547
835.0,1.0002748465300835,0.0,0.2678420310296192,5.295277856135401,1.4527935782967032,0.0,3.00464161977486,1.8708072478503832
836.0,1.0002748411477684,0.0,0.2684062059238364,5.303571227080394,1.4527752403846155,0.0,3.0070887914440028,1.8724335164305117
837.0,1.0002748357654534,0.0,0.2689703808180536,5.311864598025387,1.4527569024725275,0.0,3.009535963113145,1.8740597850106404
838.0,1.0002748303831384,0.0,0.2695345557122708,5.32015796897038,1.4527385645604396,0.0,3.011984690298561,1.8756847578022662
839.0,1.0002748250008233,0.0,0.270098730606488,5.3284513399153735,1.4527202266483517,0.0,3.014434252855333,1.8773090347062198
840.0,1.0002748196185083,0.0,0.2706629055007052,5.3367447108603665,1.4527018887362637,0.0,3.016883815412105,1.8789333116101736
841.0,1.0002748142361932,0.0,0.27122708039492244,5.3450380818053596,1.4526835508241758,0.0,3.019333377968877,1.8805575885141272
842.0,1.0002748088538782,0.0,0.2717912552891396,5.353331452750353,1.4526652129120878,0.0,3.0217829405256493,1.882181865418081
843.0,1.000274803471563,0.0,0.27235543018335684,5.361624823695345,1.452646875,0.0,3.024233884682316,1.8838048863221304
844.0,1.0002747983107712,0.0,0.27291960507757407,5.369918194640338,1.4526285370879122,0.0,3.026685638439228,1.8854271712259567
845.0,1.0002747932053604,0.0,0.27348377997179124,5.378211565585331,1.4526101991758242,0.0,3.0291373921961404,1.8870494561297828
846.0,1.0002747880999494,0.0,0.27404795486600847,5.386504936530324,1.4525918612637363,0.0,3.0315891459530526,1.8886717410336091
847.0,1.0002747829945384,0.0,0.27461212976022564,5.394798307475317,1.4525735233516484,0.0,3.034040899709965,1.8902940259374355
848.0,1.0002747778891274,0.0,0.27517630465444287,5.40309167842031,1.4525551854395604,0.0,3.0364939907690736,1.891915216243722
849.0,1.0002747727837165,0.0,0.2757404795486601,5.411385049365303,1.4525368475274725,0.0,3.0389479352373003,1.8935357080246316
850.0,1.0002747676783055,0.0,0.2763046544428773,5.419678420310296,1.4525185096153845,0.0,3.0414018797055267,1.895156199805541
851.0,1.0002747625728945,0.0,0.2768688293370945,5.427971791255289,1.4525001717032966,0.0,3.0438558241737534,1.8967766915864506
852.0,1.0002747574674835,0.0,0.2774330042313117,5.436265162200281,1.4524818337912089,0.0,3.04630976864198,1.89839718336736
853.0,1.0002747523620725,0.0,0.2779971791255289,5.444558533145274,1.452466595744681,0.0,3.048765712597409,1.9000176753388394
854.0,1.0002747472566615,0.0,0.27856135401974613,5.452851904090267,1.4524517021276595,0.0,3.0512230439546784,1.9016381674425509
855.0,1.0002747421512506,0.0,0.2791255289139633,5.4611452750352605,1.4524368085106383,0.0,3.0536803753119472,1.9032586595462622
856.0,1.0002747370458396,0.0,0.27968970380818053,5.4694386459802535,1.452421914893617,0.0,3.0561377066692166,1.9048791516499737
857.0,1.0002747319404288,0.0,0.2802538787023977,5.477732016925247,1.4524070212765958,0.0,3.058595038026486,1.9064996437536852
858.0,1.0002747268866492,0.0,0.28081805359661494,5.48602538787024,1.4523921276595744,0.0,3.0610537325835447,1.908119227057537
859.0,1.000274722039396,0.0,0.28138222849083216,5.494318758815233,1.4523772340425531,0.0,3.063513454340967,1.9097381255611465
860.0,1.0002747171921424,0.0,0.28194640338504934,5.502612129760226,1.452362340425532,0.0,3.065973176098389,1.911357024064756
861.0,1.000274712344889,0.0,0.28251057827926657,5.510905500705218,1.4523474468085107,0.0,3.068432897855811,1.9129759225683656
862.0,1.0002747074976355,0.0,0.2830747531734838,5.519198871650211,1.4523325531914895,0.0,3.0708926196132333,1.914594821071975
863.0,1.0002747026503822,0.0,0.28363892806770097,5.527492242595204,1.452317659574468,0.0,3.073353437101314,1.9162125137978852
864.0,1.0002746978031287,0.0,0.2842031029619182,5.535785613540197,1.4523027659574468,0.0,3.07581515036849,1.9178292207793062
865.0,1.0002746929558752,0.0,0.28476727785613537,5.54407898448519,1.4522878723404256,0.0,3.0782768636356663,1.9194459277607274
866.0,1.000274688108622,0.0,0.2853314527503526,5.552372355430183,1.4522729787234043,0.0,3.0807385769028426,1.9210626347421487
867.0,1.0002746832613685,0.0,0.2858956276445698,5.560665726375176,1.452258085106383,0.0,3.083200290170019,1.9226793417235697
868.0,1.000274678414115,0.0,0.286459802538787,5.568959097320169,1.4522431914893617,0.0,3.0856630596962598,1.924295204076429
869.0,1.0002746735668617,0.0,0.28702397743300423,5.577252468265162,1.4522282978723404,0.0,3.088126765453937,1.9259103177797963
870.0,1.0002746687196082,0.0,0.2875881523272214,5.5855458392101545,1.4522134042553192,0.0,3.0905904712116143,1.9275254314831636
871.0,1.0002746638723548,0.0,0.28815232722143863,5.5938392101551475,1.452198510638298,0.0,3.093054176969291,1.9291405451865309
872.0,1.0002746590251013,0.0,0.28871650211565586,5.602132581100141,1.4521836170212767,0.0,3.0955178827269685,1.930755658889898
873.0,1.0002746543224357,0.0,0.28928067700987303,5.610425952045134,1.4521687234042553,0.0,3.09798280768434,1.9323697565935203
874.0,1.0002746497161616,0.0,0.28984485190409026,5.618719322990127,1.452153829787234,0.0,3.10044890384217,1.93398287829676
875.0,1.0002746451098876,0.0,0.2904090267983075,5.62701269393512,1.4521389361702128,0.0,3.1029150000000003,1.9355959999999999
876.0,1.0002746405036136,0.0,0.29097320169252466,5.635306064880113,1.4521240425531916,0.0,3.10538109615783,1.93720912170324
877.0,1.0002746358973398,0.0,0.2915373765867419,5.643599435825106,1.4521091489361702,0.0,3.1078471923156603,1.9388222434064797
878.0,1.0002746312910658,0.0,0.29210155148095907,5.651892806770099,1.452094255319149,0.0,3.1103141668738346,1.9404344867093752
879.0,1.0002746266847917,0.0,0.2926657263751763,5.660186177715091,1.4520793617021277,0.0,3.11278205583178,1.9420458156125002
880.0,1.0002746220785177,0.0,0.2932299012693935,5.668479548660084,1.4520644680851065,0.0,3.1152499447897246,1.9436571445156252
881.0,1.0002746174722439,0.0,0.2937940761636107,5.676772919605077,1.4520495744680852,0.0,3.1177178337476694,1.9452684734187504
882.0,1.0002746128659699,0.0,0.2943582510578279,5.68506629055007,1.4520346808510638,0.0,3.1201857227056142,1.9468798023218754
883.0,1.0002746082596958,0.0,0.2949224259520451,5.693359661495063,1.4520197872340426,0.0,3.1226546410334817,1.9484903822735131
884.0,1.0002746036534218,0.0,0.2954866008462623,5.701653032440056,1.4520048936170213,0.0,3.1251247206995267,1.950100117255877
885.0,1.000274599047148,0.0,0.29605077574047955,5.709946403385049,1.4519900000000001,0.0,3.127594800365572,1.9517098522382408
886.0,1.000274594440874,0.0,0.29661495063469673,5.718239774330042,1.4519751063829789,0.0,3.1300648800316173,1.9533195872206046
887.0,1.0002745898346,0.0,0.29717912552891396,5.7265331452750345,1.4519602127659574,0.0,3.1325349596976624,1.9549293222029684
888.0,1.0002745854535315,0.0,0.29774330042313113,5.7348265162200285,1.4519453191489362,0.0,3.1350058459847254,1.956538161329899
889.0,1.000274581072463,0.0,0.29830747531734836,5.743119887165021,1.451930425531915,0.0,3.1374777189429253,1.9581459046327947
890.0,1.0002745766913945,0.0,0.2988716502115656,5.751413258110014,1.4519155319148938,0.0,3.139949591901125,1.9597536479356903
891.0,1.000274572310326,0.0,0.29943582510578276,5.759706629055007,1.4519006382978725,0.0,3.142421464859325,1.9613613912385859
892.0,1.0002745679292575,0.0,0.3,5.768,1.451885744680851,0.0,3.144893337817525,1.9629691345414815
893.0,1.0002745635481889,0.0,0.3002173913043478,5.775097826086956,1.4518708510638298,0.0,3.1473663235761182,1.9645764498442255
894.0,1.0002745591671205,0.0,0.30043478260869566,5.782195652173913,1.4518559574468086,0.0,3.149840786134484,1.9661831971470574
895.0,1.000274554786052,0.0,0.30065217391304344,5.78929347826087,1.4518419732441472,0.0,3.1523152486928496,1.9677899444498892
896.0,1.0002745504049835,0.0,0.3008695652173913,5.796391304347826,1.451828595317726,0.0,3.154789711251215,1.969396691752721
897.0,1.000274546023915,0.0,0.3010869565217391,5.803489130434782,1.4518152173913044,0.0,3.1572641738095806,1.9710034390555529
898.0,1.0002745416428465,0.0,0.30130434782608695,5.810586956521739,1.451801839464883,0.0,3.1597394521668076,1.9726096150267296
899.0,1.000274537261778,0.0,0.3015217391304348,5.817684782608696,1.4517884615384615,0.0,3.162215906231991,1.9742149676096858
900.0,1.0002745328807094,0.0,0.3017391304347826,5.824782608695652,1.4517750836120402,0.0,3.1646923602971744,1.9758203201926423
901.0,1.000274528499641,0.0,0.3019565217391304,5.831880434782608,1.451761705685619,0.0,3.1671688143623578,1.9774256727755986
902.0,1.0002745242028575,0.0,0.30217391304347824,5.838978260869565,1.4517483277591974,0.0,3.169645268427541,1.9790310253585548
903.0,1.0002745200325014,0.0,0.3023913043478261,5.846076086956522,1.451734949832776,0.0,3.172122498684483,1.9806356796664595
904.0,1.000274515862145,0.0,0.3026086956521739,5.853173913043478,1.4517215719063545,0.0,3.1746009452431037,1.9822392397690873
905.0,1.000274511691789,0.0,0.30282608695652175,5.860271739130434,1.4517081939799332,0.0,3.1770793918017244,1.9838427998717152
